V - Plot 0	PL - Plot 0	
-7.5	421739	
-7.4	426336	
-7.3	419608	
-7.2	421047	
-7.1	419377	
-7	421829	
-6.9	421829	
-6.8	422230	
-6.7	424410	
-6.6	440257	
-6.5	407508	
-6.4	424598	
-6.3	426290	
-6.2	421821	
-6.1	440581	
-6	440581	
-5.9	407217	
-5.8	424156	
-5.7	425832	
-5.6	420380	
-5.5	421614	
-5.4	423581	
-5.3	424199	
-5.2	425707	
-5.1	420070	
-5	420070	
-4.9	422947	
-4.8	425247	
-4.7	422893	
-4.6	419796	
-4.5	421251	
-4.4	418637	
-4.3	422326	
-4.2	423199	
-4.1	423199	
-4	447832	
-3.9	411513	
-3.8	428029	
-3.7	427454	
-3.6	429624	
-3.5	428374	
-3.4	428765	
-3.3	429296	
-3.2	429296	
-3.1	431236	
-3	448090	
-2.9	418297	
-2.8	435431	
-2.7	432002	
-2.6	439762	
-2.5	437472	
-2.4	437356	
-2.3	437243	
-2.2	453553	
-2.1	426078	
-2	426078	
-1.9	437162	
-1.8	441531	
-1.7	436312	
-1.6	437012	
-1.5	437398	
-1.4	437165	
-1.3	436866	
-1.2	434332	
-1.1	434332	
-1	432174	
-0.9	429520	
-0.8	431960	
-0.7	431430	
-0.6	429840	
-0.5	433553	
-0.4	433005	
-0.3	433919	
-0.2	433919	
-0.1	433321	
0	437131	
0.1	437941	
0.2	440508	
0.3	438060	
0.4	436955	
0.5	442314	
0.6	449315	
0.7	421381	
0.8	421381	
0.9	434268	
1	434930	
1.1	438810	
1.2	437048	
1.3	438171	
1.4	433268	
1.5	434574	
1.6	434012	
1.7	430738	
1.8	434537	
1.9	434537	
2	447463	
2.1	439243	
2.2	394715	
2.3	427510	
2.4	427832	
2.5	425446	
2.6	426488	
2.7	427068	
2.8	425904	
2.9	425904	
3	422164	
3.1	425744	
3.2	421775	
3.3	421360	
3.4	417696	
3.5	422811	
3.6	423652	
3.7	423510	
3.8	423510	
3.9	419763	
4	420264	
4.1	422058	
4.2	424819	
4.3	423207	
4.4	423948	
4.5	426251	
4.6	426251	
4.7	423492	
4.8	425433	
4.9	423658	
5	428687	
5.1	424169	
5.2	421387	
5.3	424770	
5.4	423554	
5.5	423568	
5.6	422620	
5.7	422620	
5.8	422397	
5.9	425206	
6	423607	
6.1	426305	
6.2	419115	
6.3	428612	
6.4	422504	
6.5	423118	
6.6	421573	
6.7	421961	
6.8	421961	
6.9	424615	
7	428392	
7.1	423737	
7.2	422609	
7.3	420876	
7.4	422698	
7.5	421726	
7.6	421726	
7.7	435973	
7.8	413474	
7.9	427948	
8	429103	
8.1	430317	
8.2	426380	
8.3	425326	
8.4	426867	
8.5	427707	
8.6	427707	
8.7	427367	
8.8	427485	
8.9	427915	
9	427479	
9.1	426126	
9.2	428803	
9.3	425807	
9.4	428683	
9.5	426751	
9.6	428677	
9.7	428677	
9.8	427292	
9.9	426510	
10	427163	
10.1	425716	
10.2	425937	
10.3	426605	
10.4	423151	
10.5	429233	
10.6	426413	
10.7	426413	
10.8	424102	
10.9	439375	
11	413147	
11.1	426080	
11.2	423257	
11.3	426044	
11.4	427315	
11.5	424770	
11.6	423042	
11.7	444495	
11.8	416843	
11.9	416843	
12	421496	
12.1	422046	
12.2	426584	
12.3	426983	
12.4	427913	
12.5	426085	
12.6	425294	
12.7	424886	
12.8	424159	
12.9	424874	
13	423962	
13.1	423962	
13.2	429527	
13.3	428642	
13.4	423405	
13.5	425153	
13.6	420087	
13.7	429672	
13.8	427160	
13.9	427814	
14	424256	
14.1	424256	
14.2	428875	
14.3	430380	
14.4	425686	
14.5	424696	
14.6	425877	
14.7	427855	
14.8	426584	
14.9	427125	
15	427038	
15.1	427038	
15.2	430072	
15.3	429074	
15.4	426379	
15.5	424460	
15.6	429876	
15.7	431084	
15.8	441325	
15.9	412192	
16	431247	
16.1	431247	
16.2	430233	
16.3	426884	
16.4	430298	
16.5	425869	
16.6	425623	
16.7	431303	
16.8	426557	
16.9	425546	
17	425546	
17.1	440562	
17.2	414916	
17.3	426945	
17.4	427593	
17.5	441012	
17.6	411555	
17.7	429270	
17.8	429281	
17.9	429281	
18	431145	
18.1	426497	
18.2	426014	
18.3	425997	
18.4	423673	
18.5	423749	
18.6	427079	
18.7	425781	
18.8	425422	
18.9	425422	
19	426825	
19.1	424020	
19.2	429086	
19.3	426123	
19.4	426451	
19.5	425197	
19.6	425197	
19.7	424264	
19.8	423467	
19.9	425723	
20	425677	
