V - Plot 0	PL - Plot 0	
8.6	105240	
8.7	101522	
8.8	101538	
8.9	101906	
9	104180	
9.1	100342	
9.2	101984	
9.3	102978	
9.4	100644	
9.5	102353	
9.6	103243	
9.7	103016	
9.8	100506	
9.9	101405	
10	102396	
10.1	102245	
10.2	98720.7	
10.3	100393	
10.4	99499.1	
10.5	102052	
10.6	102478	
10.7	100660	
10.8	101041	
10.9	101877	
11	101177	
11.1	102522	
11.2	102120	
11.3	99800.5	
11.4	100370	
11.5	98899.2	
11.6	101696	
11.7	98342.4	
11.8	100853	
11.9	101657	
12	101244	
12.1	101401	
12.2	103671	
12.3	98508.1	
12.4	101557	
12.5	101491	
12.6	99629.3	
12.7	101080	
12.8	102708	
12.9	101318	
13	100959	
13.1	100121	
13.2	100517	
13.3	100754	
13.4	100733	
13.5	100529	
13.6	98795.4	
13.7	100697	
13.8	100940	
13.9	97172.4	
14	101417	
14.1	100954	
14.2	100290	
14.3	98723.1	
14.4	100140	
14.5	102344	
14.6	101325	
14.7	102140	
14.8	99292.8	
14.9	100646	
15	100627	
15.1	100533	
15.2	100804	
15.3	101527	
15.4	101979	
15.5	102432	
15.6	101298	
15.7	101686	
15.8	103072	
15.9	101960	
16	101948	
16.1	101748	
16.2	100374	
16.3	98843.9	
16.4	100678	
16.5	102619	
16.6	100282	
16.7	100597	
16.8	100752	
16.9	100050	
17	101258	
17.1	101967	
17.2	103737	
17.3	100841	
17.4	99363.1	
17.5	99476.3	
17.6	99697.4	
17.7	100130	
17.8	101596	
17.9	100271	
18	102855	
18.1	101283	
18.2	97552.2	
18.3	100079	
18.4	101165	
18.5	99922.3	
18.6	100268	
18.7	100337	
18.8	99709.6	
18.9	99546.7	
19	104953	
19.1	97621.1	
19.2	99678.6	
19.3	100296	
19.4	98105.8	
19.5	101304	
19.6	101670	
19.7	100387	
19.8	99727.2	
19.9	100709	
20	99405.8	
