V - Plot 0	PL - Plot 0	
-4.1	269466	
-4	269466	
-3.9	269496	
-3.8	270187	
-3.7	272062	
-3.6	270424	
-3.5	270074	
-3.4	269323	
-3.3	267987	
-3.2	267593	
-3.1	267593	
-3	266042	
-2.9	268837	
-2.8	265759	
-2.7	267309	
-2.6	271013	
-2.5	269725	
-2.4	270654	
-2.3	272336	
-2.2	272372	
-2.1	273991	
-2	273991	
-1.9	273033	
-1.8	271402	
-1.7	270033	
-1.6	281207	
-1.5	262555	
-1.4	279247	
-1.3	276179	
-1.2	274413	
-1.1	274413	
-1	273539	
-0.9	274408	
-0.8	269544	
-0.7	273231	
-0.6	294442	
-0.5	254833	
-0.4	270136	
-0.3	272040	
-0.2	272040	
-0.1	274772	
0	271184	
0.1	275501	
0.2	274371	
0.3	276984	
0.4	271038	
0.5	273263	
0.6	274189	
0.7	274189	
0.8	275843	
0.9	274902	
1	274693	
1.1	273552	
1.2	276607	
1.3	273601	
1.4	271944	
1.5	274331	
1.6	272028	
1.7	272028	
1.8	272264	
1.9	273880	
2	275557	
2.1	276188	
2.2	273370	
2.3	275769	
2.4	272333	
2.5	271389	
2.6	271389	
2.7	272051	
2.8	270621	
2.9	272974	
3	273743	
3.1	270667	
3.2	269612	
3.3	270172	
3.4	272890	
3.5	272890	
3.6	272057	
3.7	272057	
3.8	274275	
3.9	274845	
4	271194	
4.1	272050	
4.2	269961	
4.3	273013	
4.4	276590	
4.5	276590	
4.6	274877	
4.7	276660	
4.8	274730	
4.9	275290	
5	270246	
5.1	272757	
5.2	269214	
5.3	269875	
5.4	270500	
5.5	270500	
5.6	271059	
5.7	266847	
5.8	268821	
5.9	271663	
6	269408	
6.1	268813	
6.2	266869	
6.3	272180	
6.4	272180	
6.5	267930	
6.6	269923	
6.7	269997	
6.8	270004	
6.9	270752	
7	272699	
7.1	271182	
7.2	270663	
7.3	270844	
7.4	270424	
7.5	267211	
7.6	267211	
7.7	270490	
7.8	270327	
7.9	269511	
8	270432	
8.1	270163	
8.2	270148	
8.3	269957	
8.4	269957	
8.5	273599	
8.6	271967	
8.7	272667	
8.8	272677	
8.9	272462	
9	276814	
9.1	273268	
9.2	274123	
9.3	274123	
9.4	274482	
9.5	274737	
9.6	275363	
9.7	273828	
9.8	273025	
9.9	274232	
10	271219	
10.1	271981	
10.2	271981	
10.3	271919	
10.4	272664	
10.5	270813	
10.6	271697	
10.7	269816	
10.8	273434	
10.9	272956	
11	270437	
11.1	272459	
11.2	274332	
11.3	270435	
11.4	273127	
11.5	272522	
11.6	272522	
11.7	271891	
11.8	271521	
11.9	277057	
12	273946	
12.1	274048	
12.2	275426	
12.3	275324	
12.4	276042	
12.5	276042	
12.6	274618	
12.7	272106	
12.8	273614	
12.9	272485	
13	274341	
13.1	273094	
13.2	278259	
13.3	277342	
13.4	277342	
13.5	277542	
13.6	277406	
13.7	279008	
13.8	276915	
13.9	274177	
14	274283	
14.1	272991	
14.2	272405	
14.3	275561	
14.4	276169	
14.5	278059	
14.6	278059	
14.7	278837	
14.8	278498	
14.9	276344	
15	277288	
15.1	277284	
15.2	277201	
15.3	275782	
15.4	275113	
15.5	275323	
15.6	275323	
15.7	277388	
15.8	278197	
15.9	278944	
16	278045	
16.1	280216	
16.2	281291	
16.3	274844	
16.4	276299	
16.5	278160	
16.6	275713	
16.7	275713	
16.8	275962	
16.9	277907	
17	276060	
17.1	278053	
17.2	277104	
17.3	277008	
17.4	275661	
17.5	274367	
17.6	280114	
17.7	280114	
17.8	275033	
17.9	273226	
18	272541	
18.1	269378	
18.2	276675	
18.3	273235	
18.4	271897	
18.5	270425	
18.6	273452	
18.7	273452	
18.8	275850	
18.9	270752	
19	276813	
19.1	276813	
19.2	276464	
19.3	276999	
19.4	278992	
19.5	274623	
19.6	278197	
19.7	277399	
19.8	277399	
19.9	276696	
20	276485	
