V - Plot 0	PL - Plot 0	
-0.6	89645.2	
-0.5	89498.8	
-0.4	90668.7	
-0.3	91293.2	
-0.2	88795	
-0.1	89996.8	
0	88364.9	
0.1	90043.3	
0.2	88313.7	
0.3	89308.6	
0.4	89718.3	
0.5	89718.3	
0.6	88809.9	
0.7	88269.6	
0.8	89072.8	
0.9	87829.1	
1	87348.6	
1.1	88457.9	
1.2	88547	
1.3	89080.1	
1.4	89623.8	
1.5	89623.8	
1.6	90404.8	
1.7	87988.7	
1.8	89673.3	
1.9	90092.4	
2	89468.2	
2.1	89275.7	
2.2	90599.5	
2.3	91378.3	
2.4	91378.3	
2.5	89040.7	
2.6	87137.2	
2.7	89987	
2.8	88099.9	
2.9	90239.5	
3	93763.4	
3.1	84677.6	
3.2	89729.3	
3.3	91890.8	
3.4	91335.1	
3.5	91063.8	
3.6	91063.8	
3.7	90763.5	
3.8	90244	
3.9	92336.2	
4	90481.7	
4.1	90388.3	
4.2	91603.3	
4.3	91379	
4.4	91379	
4.5	91632.1	
4.6	90588.1	
4.7	91289.6	
4.8	92023.4	
4.9	92064	
5	92287.1	
5.1	91838.2	
5.2	89605	
5.3	92652.7	
5.4	92652.7	
5.5	90679.5	
5.6	93737.4	
5.7	93267.5	
5.8	90728.2	
5.9	89817.6	
6	90913.4	
6.1	91724.2	
6.2	91510.5	
6.3	92367.5	
6.4	92514.3	
6.5	92771.1	
6.6	92771.1	
6.7	90873.4	
6.8	91846.3	
6.9	90146.6	
7	90753.4	
7.1	91775.4	
7.2	91369.3	
7.3	91641	
7.4	91641	
7.5	97798.9	
7.6	84500.1	
7.7	91364.3	
7.8	91225.4	
7.9	90275.7	
8	90461.6	
8.1	90461.6	
8.2	91543.4	
8.3	90793.4	
8.4	91733	
8.5	92847.5	
8.6	93055.6	
8.7	91843.3	
8.8	91591.4	
8.9	90703.9	
9	90210.6	
9.1	90210.6	
9.2	92210.3	
9.3	90850.7	
9.4	91160	
9.5	92001.2	
9.6	93427.1	
9.7	89178.2	
9.8	91429.3	
9.9	92519	
10	91852.8	
10.1	91852.8	
10.2	91943.9	
10.3	89947.3	
10.4	93406.3	
10.5	92275.6	
10.6	89863.3	
10.7	90392.8	
10.8	91941.5	
10.9	91238.3	
11	91077.9	
11.1	91077.9	
11.2	90495.9	
11.3	90706.9	
11.4	91945.7	
11.5	92585.2	
11.6	91351.8	
11.7	91351.8	
11.8	90870	
11.9	91885.7	
12	91013.3	
12.1	91202.8	
12.2	90067.6	
12.3	91150.4	
12.4	92680.4	
12.5	90024.1	
12.6	91678.8	
12.7	91678.8	
12.8	91512	
12.9	92205.7	
13	90643.1	
13.1	92374	
13.2	91118.4	
13.3	91329.5	
13.4	89634.3	
13.5	89634.3	
13.6	91623.8	
13.7	89848.8	
13.8	91331.2	
13.9	91550.5	
14	91247.3	
14.1	90388.3	
14.2	90257.4	
14.3	90791.3	
14.4	92470.4	
14.5	90187.6	
14.6	91873.1	
14.7	91873.1	
14.8	92510	
14.9	92678.5	
15	91858.7	
15.1	92568.1	
15.2	91318.5	
15.3	92889.1	
15.4	92885.5	
15.5	92123.8	
15.6	92366.8	
15.7	92366.8	
15.8	93315.8	
15.9	90331.6	
16	92077.5	
16.1	98110.5	
16.2	85089	
16.3	92056.9	
16.4	92707.5	
16.5	91936.7	
16.6	90951.1	
16.7	90857.8	
16.8	90470.2	
16.9	90470.2	
17	92409.7	
17.1	92279.1	
17.2	90306.3	
17.3	92828.1	
17.4	90623.1	
17.5	90944.1	
17.6	91872.5	
17.7	91366.2	
17.8	90487.8	
17.9	92022.4	
18	92022.4	
18.1	91632.6	
18.2	90600.4	
18.3	91239.5	
18.4	92218.4	
18.5	91235.6	
18.6	89900.7	
18.7	95859.2	
18.8	85743.8	
18.9	85743.8	
19	89871	
19.1	88751.2	
19.2	93216.2	
19.3	91224.2	
19.4	92218	
19.5	92505.6	
19.6	92437.1	
19.7	90784.5	
19.8	92928.3	
19.9	92928.3	
20	92187.1	
