V - Plot 0	PL - Plot 0	
-6.8	90350.3	
-6.7	90197.8	
-6.6	97014.9	
-6.5	83003.4	
-6.4	83003.4	
-6.3	89167.2	
-6.2	88609.6	
-6.1	90964.1	
-6	89588.3	
-5.9	87701	
-5.8	89770.2	
-5.7	89770.2	
-5.6	89699.4	
-5.5	89125.4	
-5.4	88718.8	
-5.3	88745.5	
-5.2	89458.6	
-5.1	88527.5	
-5	90440.6	
-4.9	90440.6	
-4.8	90514.1	
-4.7	89964.4	
-4.6	89405.5	
-4.5	90015.6	
-4.4	88148.1	
-4.3	89729.7	
-4.2	89877.4	
-4.1	89663.3	
-4	88035.9	
-3.9	89066.8	
-3.8	89205.8	
-3.7	91328.1	
-3.6	91328.1	
-3.5	89284.5	
-3.4	88564.7	
-3.3	88972.2	
-3.2	89575.1	
-3.1	92021.2	
-3	89565	
-2.9	90100.5	
-2.8	90100.5	
-2.7	90890.7	
-2.6	88995.3	
-2.5	90457.7	
-2.4	89525.6	
-2.3	90368.8	
-2.2	89178.5	
-2.1	86797.9	
-2	88928.9	
-1.9	88955.1	
-1.8	88955.1	
-1.7	88551.8	
-1.6	86613.2	
-1.5	89602.4	
-1.4	88976.5	
-1.3	86792.5	
-1.2	88815.8	
-1.1	86781.9	
-1	88897.4	
-0.9	87765.3	
-0.8	89469	
-0.7	89469	
-0.6	88296.4	
-0.5	87397.8	
-0.4	89276.6	
-0.3	85359.2	
-0.2	89245	
-0.1	87154	
0	86036.2	
0.1	86036.2	
0.2	87190.6	
0.3	86821.9	
0.4	86746.1	
0.5	87394.1	
0.6	86278.1	
0.7	86279.3	
0.8	87372.7	
0.9	85355.5	
1	87128.5	
1.1	87434.7	
1.2	86799.4	
1.3	85408.3	
1.4	84798.4	
1.5	85226.9	
1.6	85226.9	
1.7	84765.3	
1.8	83498.3	
1.9	85468.6	
2	86331.5	
2.1	87120.8	
2.2	86942.1	
2.3	86611.4	
2.4	87928.6	
2.5	87928.6	
2.6	88206.6	
2.7	87700.5	
2.8	88375.8	
2.9	87348.4	
3	88804.6	
3.1	88141.4	
3.2	89356.7	
3.3	89304.5	
3.4	87243.1	
3.5	88099.9	
3.6	88099.9	
3.7	90301.8	
3.8	89040.1	
3.9	89272.3	
4	90485.1	
4.1	88515.3	
4.2	90338.7	
4.3	89238.8	
4.4	89878.4	
4.5	89878.4	
4.6	88662.7	
4.7	90251.4	
4.8	89785.1	
4.9	90541.1	
5	90531.5	
5.1	90044.3	
5.2	88981.3	
5.3	89346.8	
5.4	88821.6	
5.5	88821.6	
5.6	89227.6	
5.7	89650.5	
5.8	88620.9	
5.9	90657.4	
6	90016.4	
6.1	88588.6	
6.2	88853.5	
6.3	88633.1	
6.4	90309.7	
6.5	90309.7	
6.6	89764.3	
6.7	90488.1	
6.8	88279	
6.9	90264.6	
7	88389.6	
7.1	88844.5	
7.2	89657.8	
7.3	88950.9	
7.4	89200.9	
7.5	89200.9	
7.6	89068.5	
7.7	89431.8	
7.8	88635.2	
7.9	88784.6	
8	89065.1	
8.1	89466.8	
8.2	90262.4	
8.3	90122.9	
8.4	88060.2	
8.5	88060.2	
8.6	90348	
8.7	89621.2	
8.8	89763.9	
8.9	89142	
9	89409.1	
9.1	90121.7	
9.2	89324.3	
9.3	88898.9	
9.4	89139.2	
9.5	89139.2	
9.6	89192.5	
9.7	89781.3	
9.8	87536.3	
9.9	89218.1	
10	89136.6	
10.1	88982.8	
10.2	89488.4	
10.3	88264.7	
10.4	91949.9	
10.5	91949.9	
10.6	89530.5	
10.7	87251.7	
10.8	88845.2	
10.9	89492.9	
11	89060.3	
11.1	87822.8	
11.2	88573.8	
11.3	87825.9	
11.4	89444.6	
11.5	89444.6	
11.6	87827.4	
11.7	87971.1	
11.8	90971.9	
11.9	90211.4	
12	90976.2	
12.1	89251.9	
12.2	89352.2	
12.3	87381.2	
12.4	87381.2	
12.5	90490.6	
12.6	88609.3	
12.7	88741	
12.8	89106.8	
12.9	89037.7	
13	89251.2	
13.1	88763.4	
13.2	89496	
13.3	90308	
13.4	89818.2	
13.5	89871.6	
13.6	89871.6	
13.7	87787.5	
13.8	91235.3	
13.9	89365.9	
14	88132.1	
14.1	90533.8	
14.2	88238.5	
14.3	88805.7	
14.4	88643.3	
14.5	87900.9	
14.6	87900.9	
14.7	88323.9	
14.8	87666.3	
14.9	90016.5	
15	87184.6	
15.1	90755.3	
15.2	89559.7	
15.3	90165.5	
15.4	91194.3	
15.5	88869.8	
15.6	89908.5	
15.7	90225.3	
15.8	90225.3	
15.9	89602.8	
16	90467.7	
16.1	91088.4	
16.2	90230.3	
16.3	90350	
16.4	90082.6	
16.5	88797.1	
16.6	91367.4	
16.7	89276.6	
16.8	89276.6	
16.9	90031.4	
17	87841.6	
17.1	89719.2	
17.2	86549.8	
17.3	89132	
17.4	89667.9	
17.5	88535	
17.6	87377.9	
17.7	89461.6	
17.8	89819.8	
17.9	89819.8	
18	90415.3	
18.1	89797.7	
18.2	87816	
18.3	90427.3	
18.4	89982.1	
18.5	88739.8	
18.6	87235.1	
18.7	87235.1	
18.8	89469.2	
18.9	90489.7	
19	89353.9	
19.1	88134	
19.2	88648.9	
19.3	88719	
19.4	94538.9	
19.5	83296.9	
19.6	83296.9	
19.7	89264.2	
19.8	89029.2	
19.9	89017.2	
20	89517	
