V - Plot 0	PL - Plot 0	
4.7	89052.3	
4.8	89122.3	
4.9	89122.3	
5	89807.2	
5.1	89929.2	
5.2	90710.9	
5.3	89928	
5.4	93519.6	
5.5	88637.3	
5.6	88237.2	
5.7	88227.1	
5.8	88227.1	
5.9	89871	
6	90555.5	
6.1	88793.2	
6.2	89117	
6.3	88869.2	
6.4	89283.2	
6.5	89483.2	
6.6	90222	
6.7	90101.1	
6.8	90101.1	
6.9	87850.1	
7	90020	
7.1	88469.5	
7.2	89963	
7.3	90255.5	
7.4	93356.2	
7.5	84931.2	
7.6	90422.3	
7.7	90041.8	
7.8	90405.8	
7.9	90653.6	
8	90653.6	
8.1	88602.9	
8.2	90277.4	
8.3	90748.2	
8.4	89285.1	
8.5	89763.7	
8.6	89537.7	
8.7	89510.4	
8.8	89510.4	
8.9	92258.2	
9	89477.5	
9.1	89354.8	
9.2	89127.8	
9.3	88782	
9.4	89375.9	
9.5	89776.7	
9.6	91512.1	
9.7	91512.1	
9.8	88095.5	
9.9	88267.2	
10	88267.2	
10.1	90338.8	
10.2	89637.5	
10.3	89493.4	
10.4	90071.3	
10.5	90037	
10.6	91119.8	
10.7	89743.5	
10.8	89743.5	
10.9	90445	
11	90704.2	
11.1	92029.7	
11.2	95993.5	
11.3	85282.9	
11.4	89570.7	
11.5	91733.3	
11.6	89161.4	
11.7	89161.4	
11.8	91396.3	
11.9	89703.2	
12	87265.7	
12.1	89475.3	
12.2	93115.2	
12.3	88308.1	
12.4	89734.1	
12.5	90262.8	
12.6	90262.8	
12.7	93691.1	
12.8	88229.4	
12.9	91508.4	
13	89118.8	
13.1	90863.7	
13.2	91072.3	
13.3	89221.8	
13.4	89221.8	
13.5	89370.3	
13.6	89568.1	
13.7	90018.4	
13.8	90167.2	
13.9	89534.5	
14	89534.5	
14.1	89864.3	
14.2	90074.3	
14.3	90170.3	
14.4	89990.2	
14.5	88965.8	
14.6	89623	
14.7	89212	
14.8	89523.6	
14.9	89454	
15	90423.2	
15.1	90423.2	
15.2	88860.7	
15.3	90635.6	
15.4	89944.5	
15.5	90581.3	
15.6	89623.3	
15.7	90653.5	
15.8	89876.7	
15.9	89947.2	
16	89689.9	
16.1	89689.9	
16.2	88908.9	
16.3	89791.7	
16.4	89922.3	
16.5	89821.7	
16.6	93432.7	
16.7	85376.6	
16.8	89752.7	
16.9	88899.5	
17	88899.5	
17.1	89236	
17.2	90313.9	
17.3	89060.7	
17.4	90043.7	
17.5	90830.1	
17.6	88800.8	
17.7	90937	
17.8	91401.6	
17.9	90778.3	
18	88689.9	
18.1	88689.9	
18.2	90635	
18.3	89429.9	
18.4	90577.4	
18.5	91454.8	
18.6	90106.8	
18.7	88644.4	
18.8	89457.6	
18.9	90039.1	
19	89042.5	
19.1	89042.5	
19.2	90397.5	
19.3	90475.2	
19.4	89621.9	
19.5	90911	
19.6	90423.2	
19.7	89843.8	
19.8	90948.3	
19.9	90996.7	
20	89382.6	
